Isolate_rep,Area_pix,Area_cm,Length_pix,Length_cm,Set,Isolate,Rep,Set2,Species
C-ILSO2_1-3_R1,26014,1.81,1965.96,15.98,Set_5-1,C-ILSO2_1-3,R1,Set_5,Pythium arrhenomanes
C-ILSO2_1-3_R1,19306,1.34,1648.06,13.4,Set_5-1,C-ILSO2_1-3,R1,Set_5,Pythium arrhenomanes
C-ILSO2_1-3_R2,26460,1.84,2340.33,19.03,Set_5-1,C-ILSO2_1-3,R2,Set_5,Pythium arrhenomanes
C-ILSO2_1-3_R2,48565,3.37,5366.62,43.63,Set_5-1,C-ILSO2_1-3,R2,Set_5,Pythium arrhenomanes
C-ILSO2_1-3_R2,49016,3.41,4913.67,39.95,Set_5-1,C-ILSO2_1-3,R2,Set_5,Pythium arrhenomanes
C-ILSO2_1-3_R2,26271,1.83,2604.09,21.17,Set_5-1,C-ILSO2_1-3,R2,Set_5,Pythium arrhenomanes
C-ILSO2_1-3_R2,43050,2.99,3616.63,29.4,Set_5-1,C-ILSO2_1-3,R2,Set_5,Pythium arrhenomanes
C-ILSO2_1-3_R3,40820,2.84,5102.46,41.48,Set_5-1,C-ILSO2_1-3,R3,Set_5,Pythium arrhenomanes
C-ILSO2_1-3_R3,56644,3.94,7773.76,63.2,Set_5-1,C-ILSO2_1-3,R3,Set_5,Pythium arrhenomanes
C-ILSO2_1-3_R3,37541,2.61,4516.01,36.72,Set_5-1,C-ILSO2_1-3,R3,Set_5,Pythium arrhenomanes
C-ILSO2_1-3_R3,30775,2.14,3581.9,29.12,Set_5-1,C-ILSO2_1-3,R3,Set_5,Pythium arrhenomanes
C-ILSO2_1-3_R3,136338,9.47,14775.54,120.13,Set_5-1,C-ILSO2_1-3,R3,Set_5,Pythium arrhenomanes
C-KSSO2_1-25_R1,43271,3.01,5675.58,46.14,Set_5-1,C-KSSO2_1-25,R1,Set_5,Phytopythium litorale
C-KSSO2_1-25_R1,55499,3.86,6831.41,55.54,Set_5-1,C-KSSO2_1-25,R1,Set_5,Phytopythium litorale
C-KSSO2_1-25_R1,14392,1,1617.55,13.15,Set_5-1,C-KSSO2_1-25,R1,Set_5,Phytopythium litorale
C-KSSO2_1-25_R1,45999,3.2,5355.62,43.54,Set_5-1,C-KSSO2_1-25,R1,Set_5,Phytopythium litorale
C-KSSO2_1-25_R1,54787,3.81,6670.76,54.23,Set_5-1,C-KSSO2_1-25,R1,Set_5,Phytopythium litorale
C-KSSO2_1-25_R2,151831,10.55,15059.52,122.44,Set_5-1,C-KSSO2_1-25,R2,Set_5,Phytopythium litorale
C-KSSO2_1-25_R2,128768,8.95,17806.65,144.77,Set_5-1,C-KSSO2_1-25,R2,Set_5,Phytopythium litorale
C-KSSO2_1-25_R2,146857,10.2,17790.74,144.64,Set_5-1,C-KSSO2_1-25,R2,Set_5,Phytopythium litorale
C-KSSO2_1-25_R2,69903,4.86,8641.87,70.26,Set_5-1,C-KSSO2_1-25,R2,Set_5,Phytopythium litorale
C-KSSO2_1-25_R2,6635,0.46,346.33,2.82,Set_5-1,C-KSSO2_1-25,R2,Set_5,Phytopythium litorale
C-KSSO2_1-25_R3,72924,5.07,9198.89,74.79,Set_5-1,C-KSSO2_1-25,R3,Set_5,Phytopythium litorale
C-KSSO2_1-25_R3,24399,1.7,2818.27,22.91,Set_5-1,C-KSSO2_1-25,R3,Set_5,Phytopythium litorale
C-KSSO2_1-25_R3,153433,10.66,16694.76,135.73,Set_5-1,C-KSSO2_1-25,R3,Set_5,Phytopythium litorale
C-KSSO2_1-25_R3,146288,10.17,16612.56,135.06,Set_5-1,C-KSSO2_1-25,R3,Set_5,Phytopythium litorale
C-KSSO2_2-15_R1,40594,2.82,4224.54,34.35,Set_5-1,C-KSSO2_2-15,R1,Set_5,Pythium mercuriale
C-KSSO2_2-15_R1,51352,3.57,5127.17,41.68,Set_5-1,C-KSSO2_2-15,R1,Set_5,Pythium mercuriale
C-KSSO2_2-15_R1,32838,2.28,3260.4,26.51,Set_5-1,C-KSSO2_2-15,R1,Set_5,Pythium mercuriale
C-KSSO2_2-15_R1,42031,2.92,4625.55,37.61,Set_5-1,C-KSSO2_2-15,R1,Set_5,Pythium mercuriale
C-KSSO2_2-15_R1,44893,3.12,4827.34,39.25,Set_5-1,C-KSSO2_2-15,R1,Set_5,Pythium mercuriale
C-KSSO2_2-15_R2,49730,3.46,4993.1,40.59,Set_5-1,C-KSSO2_2-15,R2,Set_5,Pythium mercuriale
C-KSSO2_2-15_R2,38149,2.65,4236.18,34.44,Set_5-1,C-KSSO2_2-15,R2,Set_5,Pythium mercuriale
C-KSSO2_2-15_R2,39149,2.72,4235.74,34.44,Set_5-1,C-KSSO2_2-15,R2,Set_5,Pythium mercuriale
C-KSSO2_2-15_R2,35260,2.45,3080.42,25.04,Set_5-1,C-KSSO2_2-15,R2,Set_5,Pythium mercuriale
C-KSSO2_2-15_R2,32334,2.25,3466.77,28.19,Set_5-1,C-KSSO2_2-15,R2,Set_5,Pythium mercuriale
C-KSSO2_2-15_R3,34811,2.42,3566.99,29,Set_5-1,C-KSSO2_2-15,R3,Set_5,Pythium mercuriale
C-KSSO2_2-15_R3,64017,4.45,5498.99,44.71,Set_5-1,C-KSSO2_2-15,R3,Set_5,Pythium mercuriale
C-KSSO2_2-15_R3,33934,2.36,3580.89,29.11,Set_5-1,C-KSSO2_2-15,R3,Set_5,Pythium mercuriale
C-KSSO2_2-15_R3,72134,5.01,8359.69,67.96,Set_5-1,C-KSSO2_2-15,R3,Set_5,Pythium mercuriale
C-KSSO2_2-15_R3,89963,6.25,10213.9,83.04,Set_5-1,C-KSSO2_2-15,R3,Set_5,Pythium mercuriale
C-KSSO2_6-21_R1,123922,8.61,14519.13,118.04,Set_5-1,C-KSSO2_6-21,R1,Set_5,Pythium hypogynum
C-KSSO2_6-21_R1,118498,8.23,13606.67,110.62,Set_5-1,C-KSSO2_6-21,R1,Set_5,Pythium hypogynum
C-KSSO2_6-21_R1,54192,3.77,5858.29,47.63,Set_5-1,C-KSSO2_6-21,R1,Set_5,Pythium hypogynum
C-KSSO2_6-21_R1,108263,7.52,10857.84,88.28,Set_5-1,C-KSSO2_6-21,R1,Set_5,Pythium hypogynum
C-KSSO2_6-21_R1,111223,7.73,12230.99,99.44,Set_5-1,C-KSSO2_6-21,R1,Set_5,Pythium hypogynum
C-KSSO2_6-21_R2,93744,6.51,10492.21,85.3,Set_5-1,C-KSSO2_6-21,R2,Set_5,Pythium hypogynum
C-KSSO2_6-21_R2,99729,6.93,9954.77,80.93,Set_5-1,C-KSSO2_6-21,R2,Set_5,Pythium hypogynum
C-KSSO2_6-21_R2,126380,8.78,11857,96.4,Set_5-1,C-KSSO2_6-21,R2,Set_5,Pythium hypogynum
C-KSSO2_6-21_R2,146960,10.21,12563.71,102.14,Set_5-1,C-KSSO2_6-21,R2,Set_5,Pythium hypogynum
C-KSSO2_6-21_R2,71327,4.96,7190.21,58.46,Set_5-1,C-KSSO2_6-21,R2,Set_5,Pythium hypogynum
C-KSSO2_6-21_R3,43340,3.01,4524.53,36.78,Set_5-1,C-KSSO2_6-21,R3,Set_5,Pythium hypogynum
C-KSSO2_6-21_R3,28559,1.98,3190.91,25.94,Set_5-1,C-KSSO2_6-21,R3,Set_5,Pythium hypogynum
C-KSSO2_6-21_R3,65596,4.56,7439.13,60.48,Set_5-1,C-KSSO2_6-21,R3,Set_5,Pythium hypogynum
C-KSSO2_6-21_R3,39167,2.72,4099.48,33.33,Set_5-1,C-KSSO2_6-21,R3,Set_5,Pythium hypogynum
C-KSSO2_6-21_R3,46520,3.23,4301.15,34.97,Set_5-1,C-KSSO2_6-21,R3,Set_5,Pythium hypogynum
C-MISO2_4-1_R1,100120,6.96,8642.59,70.26,Set_5-1,C-MISO2_4-1,R1,Set_5,Pythium hypogynum
C-MISO2_4-1_R1,89247,6.2,9443.8,76.78,Set_5-1,C-MISO2_4-1,R1,Set_5,Pythium hypogynum
C-MISO2_4-1_R1,65486,4.55,6841.21,55.62,Set_5-1,C-MISO2_4-1,R1,Set_5,Pythium hypogynum
C-MISO2_4-1_R1,130577,9.07,14563.83,118.41,Set_5-1,C-MISO2_4-1,R1,Set_5,Pythium hypogynum
C-MISO2_4-1_R1,108228,7.52,10327.13,83.96,Set_5-1,C-MISO2_4-1,R1,Set_5,Pythium hypogynum
C-MISO2_4-1_R2,41156,2.86,4425.14,35.98,Set_5-1,C-MISO2_4-1,R2,Set_5,Pythium hypogynum
C-MISO2_4-1_R2,35985,2.5,3539.9,28.78,Set_5-1,C-MISO2_4-1,R2,Set_5,Pythium hypogynum
C-MISO2_4-1_R2,68673,4.77,6871.12,55.86,Set_5-1,C-MISO2_4-1,R2,Set_5,Pythium hypogynum
C-MISO2_4-1_R2,84617,5.88,8095.19,65.81,Set_5-1,C-MISO2_4-1,R2,Set_5,Pythium hypogynum
C-MISO2_4-1_R2,52959,3.68,5379.73,43.74,Set_5-1,C-MISO2_4-1,R2,Set_5,Pythium hypogynum
C-MISO2_4-1_R3,93241,6.48,9921.86,80.67,Set_5-1,C-MISO2_4-1,R3,Set_5,Pythium hypogynum
C-MISO2_4-1_R3,61574,4.28,6416.43,52.17,Set_5-1,C-MISO2_4-1,R3,Set_5,Pythium hypogynum
C-MISO2_4-1_R3,49846,3.46,4515.81,36.71,Set_5-1,C-MISO2_4-1,R3,Set_5,Pythium hypogynum
C-MISO2_4-1_R3,82965,5.77,8294.67,67.44,Set_5-1,C-MISO2_4-1,R3,Set_5,Pythium hypogynum
C-MISO2_4-1_R3,124931,8.68,10632.8,86.45,Set_5-1,C-MISO2_4-1,R3,Set_5,Pythium hypogynum
C-MISO2_4-10_R1,103517,7.19,12661.59,102.94,Set_5-1,C-MISO2_4-10,R1,Set_5,Pythium arrhenomanes
C-MISO2_4-10_R1,147947,10.28,15270.13,124.15,Set_5-1,C-MISO2_4-10,R1,Set_5,Pythium arrhenomanes
C-MISO2_4-10_R1,138918,9.65,11517.35,93.64,Set_5-1,C-MISO2_4-10,R1,Set_5,Pythium arrhenomanes
C-MISO2_4-10_R1,73655,5.12,9059.98,73.66,Set_5-1,C-MISO2_4-10,R1,Set_5,Pythium arrhenomanes
C-MISO2_4-10_R1,116455,8.09,8716.25,70.86,Set_5-1,C-MISO2_4-10,R1,Set_5,Pythium arrhenomanes
C-MISO2_4-10_R2,124845,8.68,15152.89,123.19,Set_5-1,C-MISO2_4-10,R2,Set_5,Pythium arrhenomanes
C-MISO2_4-10_R2,105295,7.32,11159.29,90.73,Set_5-1,C-MISO2_4-10,R2,Set_5,Pythium arrhenomanes
C-MISO2_4-10_R2,237799,16.52,19457.04,158.19,Set_5-1,C-MISO2_4-10,R2,Set_5,Pythium arrhenomanes
C-MISO2_4-10_R2,112623,7.83,12875.09,104.68,Set_5-1,C-MISO2_4-10,R2,Set_5,Pythium arrhenomanes
C-MISO2_4-10_R2,126323,8.78,12137.98,98.68,Set_5-1,C-MISO2_4-10,R2,Set_5,Pythium arrhenomanes
C-MISO2_4-10_R3,116245,8.08,12172.31,98.96,Set_5-1,C-MISO2_4-10,R3,Set_5,Pythium arrhenomanes
C-MISO2_4-10_R3,107119,7.44,10199.12,82.92,Set_5-1,C-MISO2_4-10,R3,Set_5,Pythium arrhenomanes
C-MISO2_4-10_R3,105875,7.36,11791.86,95.87,Set_5-1,C-MISO2_4-10,R3,Set_5,Pythium arrhenomanes
C-MISO2_4-10_R3,120827,8.4,11327.67,92.09,Set_5-1,C-MISO2_4-10,R3,Set_5,Pythium arrhenomanes
C-MISO2_4-10_R3,112387,7.81,11795.69,95.9,Set_5-1,C-MISO2_4-10,R3,Set_5,Pythium arrhenomanes
C-MNSO2_6-21_R1,103572,7.2,11932.86,97.02,Set_5-1,C-MNSO2_6-21,R1,Set_5,Pythium nagaii
C-MNSO2_6-21_R1,69846,4.85,6961.23,56.6,Set_5-1,C-MNSO2_6-21,R1,Set_5,Pythium nagaii
C-MNSO2_6-21_R1,127037,8.83,11408.65,92.75,Set_5-1,C-MNSO2_6-21,R1,Set_5,Pythium nagaii
C-MNSO2_6-21_R1,75425,5.24,8195.47,66.63,Set_5-1,C-MNSO2_6-21,R1,Set_5,Pythium nagaii
C-MNSO2_6-21_R1,108223,7.52,10188.5,82.83,Set_5-1,C-MNSO2_6-21,R1,Set_5,Pythium nagaii
C-MNSO2_6-21_R2,29314,2.04,2813.04,22.87,Set_5-1,C-MNSO2_6-21,R2,Set_5,Pythium nagaii
C-MNSO2_6-21_R2,32189,2.24,2770.36,22.52,Set_5-1,C-MNSO2_6-21,R2,Set_5,Pythium nagaii
C-MNSO2_6-21_R2,15416,1.07,1512.74,12.3,Set_5-1,C-MNSO2_6-21,R2,Set_5,Pythium nagaii
C-MNSO2_6-21_R2,36881,2.56,4177.23,33.96,Set_5-1,C-MNSO2_6-21,R2,Set_5,Pythium nagaii
C-MNSO2_6-21_R2,46285,3.22,4104.69,33.37,Set_5-1,C-MNSO2_6-21,R2,Set_5,Pythium nagaii
C-MNSO2_6-21_R3,114865,7.98,13245.93,107.69,Set_5-1,C-MNSO2_6-21,R3,Set_5,Pythium nagaii
C-MNSO2_6-21_R3,51086,3.55,6906.12,56.15,Set_5-1,C-MNSO2_6-21,R3,Set_5,Pythium nagaii
C-MNSO2_6-21_R3,82527,5.73,9112.84,74.09,Set_5-1,C-MNSO2_6-21,R3,Set_5,Pythium nagaii
C-MNSO2_6-21_R3,60972,4.24,7248.61,58.93,Set_5-1,C-MNSO2_6-21,R3,Set_5,Pythium nagaii
C-MNSO2_6-21_R3,180525,12.54,14838.01,120.63,Set_5-1,C-MNSO2_6-21,R3,Set_5,Pythium nagaii
C-NDSO2_1-1_R1,74092,5.15,6970.28,56.67,Set_5-1,C-NDSO2_1-1,R1,Set_5,Pythium nagaii
C-NDSO2_1-1_R1,109968,7.64,12220.35,99.35,Set_5-1,C-NDSO2_1-1,R1,Set_5,Pythium nagaii
C-NDSO2_1-1_R1,51150,3.55,7436.12,60.46,Set_5-1,C-NDSO2_1-1,R1,Set_5,Pythium nagaii
C-NDSO2_1-1_R1,118903,8.26,14347.58,116.65,Set_5-1,C-NDSO2_1-1,R1,Set_5,Pythium nagaii
C-NDSO2_1-1_R1,100196,6.96,12193.32,99.13,Set_5-1,C-NDSO2_1-1,R1,Set_5,Pythium nagaii
C-NDSO2_1-1_R2,11010,0.77,782.33,6.36,Set_5-1,C-NDSO2_1-1,R2,Set_5,Pythium nagaii
C-NDSO2_1-1_R2,87573,6.09,8661.57,70.42,Set_5-1,C-NDSO2_1-1,R2,Set_5,Pythium nagaii
C-NDSO2_1-1_R2,144776,10.06,14155.83,115.09,Set_5-1,C-NDSO2_1-1,R2,Set_5,Pythium nagaii
C-NDSO2_1-1_R2,118514,8.24,11027.31,89.65,Set_5-1,C-NDSO2_1-1,R2,Set_5,Pythium nagaii
C-NDSO2_1-1_R2,51682,3.59,5362.65,43.6,Set_5-1,C-NDSO2_1-1,R2,Set_5,Pythium nagaii
C-NDSO2_1-1_R3,106120,7.37,12097.06,98.35,Set_5-1,C-NDSO2_1-1,R3,Set_5,Pythium nagaii
C-NDSO2_1-1_R3,164979,11.46,16237.75,132.01,Set_5-1,C-NDSO2_1-1,R3,Set_5,Pythium nagaii
C-NDSO2_1-1_R3,44682,3.1,4762.7,38.72,Set_5-1,C-NDSO2_1-1,R3,Set_5,Pythium nagaii
C-NDSO2_1-1_R3,12502,0.87,1049.6,8.53,Set_5-1,C-NDSO2_1-1,R3,Set_5,Pythium nagaii
C-NDSO2_1-1_R3,8004,0.56,1068.14,8.68,Set_5-1,C-NDSO2_1-1,R3,Set_5,Pythium nagaii
C-NDSO2_6-1_R1,52801,3.67,7662.4,62.3,Set_5-1,C-NDSO2_6-1,R1,Set_5,Pythium nagaii
C-NDSO2_6-1_R1,122981,8.55,14956.39,121.6,Set_5-1,C-NDSO2_6-1,R1,Set_5,Pythium nagaii
C-NDSO2_6-1_R1,139774,9.71,18748.04,152.42,Set_5-1,C-NDSO2_6-1,R1,Set_5,Pythium nagaii
C-NDSO2_6-1_R1,33484,2.33,4640.53,37.73,Set_5-1,C-NDSO2_6-1,R1,Set_5,Pythium nagaii
C-NDSO2_6-1_R1,35420,2.46,5527.2,44.94,Set_5-1,C-NDSO2_6-1,R1,Set_5,Pythium nagaii
C-NDSO2_6-1_R2,98148,6.82,9284.16,75.48,Set_5-1,C-NDSO2_6-1,R2,Set_5,Pythium nagaii
C-NDSO2_6-1_R2,106003,7.37,11669.57,94.87,Set_5-1,C-NDSO2_6-1,R2,Set_5,Pythium nagaii
C-NDSO2_6-1_R2,65819,4.57,6820.67,55.45,Set_5-1,C-NDSO2_6-1,R2,Set_5,Pythium nagaii
C-NDSO2_6-1_R2,89369,6.21,8988.48,73.08,Set_5-1,C-NDSO2_6-1,R2,Set_5,Pythium nagaii
C-NDSO2_6-1_R2,58898,4.09,5635.12,45.81,Set_5-1,C-NDSO2_6-1,R2,Set_5,Pythium nagaii
C-NDSO2_6-1_R3,50174,3.49,5492.19,44.65,Set_5-1,C-NDSO2_6-1,R3,Set_5,Pythium nagaii
C-NDSO2_6-1_R3,52583,3.65,6049,49.18,Set_5-1,C-NDSO2_6-1,R3,Set_5,Pythium nagaii
C-NDSO2_6-1_R3,31092,2.16,3048.98,24.79,Set_5-1,C-NDSO2_6-1,R3,Set_5,Pythium nagaii
C-NDSO2_6-1_R3,119739,8.32,12407.55,100.87,Set_5-1,C-NDSO2_6-1,R3,Set_5,Pythium nagaii
C-NDSO2_6-1_R3,101826,7.08,12382.35,100.67,Set_5-1,C-NDSO2_6-1,R3,Set_5,Pythium nagaii
CONTROL_NR_R1,143749,9.99,18168.38,147.71,Set_5-1,CONTROL_NR,R1,Set_5,CONTROL_NR
CONTROL_NR_R1,167125,11.61,15895.56,129.23,Set_5-1,CONTROL_NR,R1,Set_5,CONTROL_NR
CONTROL_NR_R1,136972,9.52,14549.95,118.29,Set_5-1,CONTROL_NR,R1,Set_5,CONTROL_NR
CONTROL_NR_R1,89261,6.2,6801.4,55.3,Set_5-1,CONTROL_NR,R1,Set_5,CONTROL_NR
CONTROL_NR_R1,145436,10.11,15020.89,122.12,Set_5-1,CONTROL_NR,R1,Set_5,CONTROL_NR
CONTROL_NR_R2,117831,8.19,13230.49,107.56,Set_5-1,CONTROL_NR,R2,Set_5,CONTROL_NR
CONTROL_NR_R2,148972,10.35,13818.9,112.35,Set_5-1,CONTROL_NR,R2,Set_5,CONTROL_NR
CONTROL_NR_R2,158085,10.98,16044.2,130.44,Set_5-1,CONTROL_NR,R2,Set_5,CONTROL_NR
CONTROL_NR_R2,124497,8.65,11166.6,90.79,Set_5-1,CONTROL_NR,R2,Set_5,CONTROL_NR
CONTROL_NR_R2,144161,10.02,15145.04,123.13,Set_5-1,CONTROL_NR,R2,Set_5,CONTROL_NR
CONTROL_NR_R3,134136,9.32,12240.27,99.51,Set_5-1,CONTROL_NR,R3,Set_5,CONTROL_NR
CONTROL_NR_R3,127574,8.86,12000.78,97.57,Set_5-1,CONTROL_NR,R3,Set_5,CONTROL_NR
CONTROL_NR_R3,90079,6.26,8601.33,69.93,Set_5-1,CONTROL_NR,R3,Set_5,CONTROL_NR
CONTROL_NR_R3,165483,11.5,13242.5,107.66,Set_5-1,CONTROL_NR,R3,Set_5,CONTROL_NR
CONTROL_NR_R3,118119,8.21,13691.5,111.31,Set_5-1,CONTROL_NR,R3,Set_5,CONTROL_NR
CONTROL_R1,109924,7.64,13248.12,107.71,Set_5-1,CONTROL,R1,Set_5,CONTROL
CONTROL_R1,151750,10.54,13882.55,112.87,Set_5-1,CONTROL,R1,Set_5,CONTROL
CONTROL_R1,94634,6.58,11355.45,92.32,Set_5-1,CONTROL,R1,Set_5,CONTROL
CONTROL_R1,108802,7.56,10616.97,86.32,Set_5-1,CONTROL,R1,Set_5,CONTROL
CONTROL_R1,134106,9.32,16337.62,132.83,Set_5-1,CONTROL,R1,Set_5,CONTROL
CONTROL_R2,225719,15.68,23795.1,193.46,Set_5-1,CONTROL,R2,Set_5,CONTROL
CONTROL_R2,170433,11.84,17512.03,142.37,Set_5-1,CONTROL,R2,Set_5,CONTROL
CONTROL_R2,114931,7.99,12136.32,98.67,Set_5-1,CONTROL,R2,Set_5,CONTROL
CONTROL_R2,105351,7.32,11949.35,97.15,Set_5-1,CONTROL,R2,Set_5,CONTROL
CONTROL_R2,16062,1.12,1621.96,13.19,Set_5-1,CONTROL,R2,Set_5,CONTROL
CONTROL_R3,168536,11.71,17728.31,144.13,Set_5-1,CONTROL,R3,Set_5,CONTROL
CONTROL_R3,132299,9.19,13615.47,110.69,Set_5-1,CONTROL,R3,Set_5,CONTROL
CONTROL_R3,43662,3.03,4628.78,37.63,Set_5-1,CONTROL,R3,Set_5,CONTROL
CONTROL_R3,126069,8.76,13532.25,110.02,Set_5-1,CONTROL,R3,Set_5,CONTROL
CONTROL_R3,154215,10.72,17581.13,142.94,Set_5-1,CONTROL,R3,Set_5,CONTROL
IASO_2-12.11_R1,104987,7.3,11334.29,92.15,Set_5-1,IASO_2-12.11,R1,Set_5,Pythium aff. perplexum
IASO_2-12.11_R1,7482,0.52,421.19,3.42,Set_5-1,IASO_2-12.11,R1,Set_5,Pythium aff. perplexum
IASO_2-12.11_R1,170360,11.84,18357.31,149.25,Set_5-1,IASO_2-12.11,R1,Set_5,Pythium aff. perplexum
IASO_2-12.11_R1,154576,10.74,15749.75,128.05,Set_5-1,IASO_2-12.11,R1,Set_5,Pythium aff. perplexum
IASO_2-12.11_R1,103165,7.17,10411.44,84.65,Set_5-1,IASO_2-12.11,R1,Set_5,Pythium aff. perplexum
IASO_2-12.11_R2,150469,10.46,15167.43,123.31,Set_5-1,IASO_2-12.11,R2,Set_5,Pythium aff. perplexum
IASO_2-12.11_R2,65007,4.52,7936.04,64.52,Set_5-1,IASO_2-12.11,R2,Set_5,Pythium aff. perplexum
IASO_2-12.11_R2,83816,5.82,9861.91,80.18,Set_5-1,IASO_2-12.11,R2,Set_5,Pythium aff. perplexum
IASO_2-12.11_R2,206829,14.37,19256.8,156.56,Set_5-1,IASO_2-12.11,R2,Set_5,Pythium aff. perplexum
IASO_2-12.11_R2,79670,5.54,8771.57,71.31,Set_5-1,IASO_2-12.11,R2,Set_5,Pythium aff. perplexum
IASO_2-12.11_R3,90905,6.32,9192.99,74.74,Set_5-1,IASO_2-12.11,R3,Set_5,Pythium aff. perplexum
IASO_2-12.11_R3,83963,5.83,8821.11,71.72,Set_5-1,IASO_2-12.11,R3,Set_5,Pythium aff. perplexum
IASO_2-12.11_R3,105931,7.36,9610.86,78.14,Set_5-1,IASO_2-12.11,R3,Set_5,Pythium aff. perplexum
IASO_2-12.11_R3,85767,5.96,9290.24,75.53,Set_5-1,IASO_2-12.11,R3,Set_5,Pythium aff. perplexum
IASO_2-12.11_R3,58372,4.06,6912.91,56.2,Set_5-1,IASO_2-12.11,R3,Set_5,Pythium aff. perplexum
ILSO_6-58C_R1,46130,3.21,5114.59,41.58,Set_5-1,ILSO_6-58C,R1,Set_5,Pythium middletonii
ILSO_6-58C_R1,33216,2.31,3722.83,30.27,Set_5-1,ILSO_6-58C,R1,Set_5,Pythium middletonii
ILSO_6-58C_R1,62379,4.33,6963.53,56.61,Set_5-1,ILSO_6-58C,R1,Set_5,Pythium middletonii
ILSO_6-58C_R1,126293,8.78,12398.16,100.8,Set_5-1,ILSO_6-58C,R1,Set_5,Pythium middletonii
ILSO_6-58C_R1,136567,9.49,12223.17,99.38,Set_5-1,ILSO_6-58C,R1,Set_5,Pythium middletonii
ILSO_6-58C_R2,81339,5.65,9708.02,78.93,Set_5-1,ILSO_6-58C,R2,Set_5,Pythium middletonii
ILSO_6-58C_R2,82832,5.76,8061.42,65.54,Set_5-1,ILSO_6-58C,R2,Set_5,Pythium middletonii
ILSO_6-58C_R2,129086,8.97,15474.79,125.81,Set_5-1,ILSO_6-58C,R2,Set_5,Pythium middletonii
ILSO_6-58C_R2,132200,9.19,10312.68,83.84,Set_5-1,ILSO_6-58C,R2,Set_5,Pythium middletonii
ILSO_6-58C_R2,75017,5.21,8788.53,71.45,Set_5-1,ILSO_6-58C,R2,Set_5,Pythium middletonii
ILSO_6-58C_R3,111104,7.72,10788.23,87.71,Set_5-1,ILSO_6-58C,R3,Set_5,Pythium middletonii
ILSO_6-58C_R3,101166,7.03,10836.26,88.1,Set_5-1,ILSO_6-58C,R3,Set_5,Pythium middletonii
ILSO_6-58C_R3,93628,6.51,9505.19,77.28,Set_5-1,ILSO_6-58C,R3,Set_5,Pythium middletonii
ILSO_6-58C_R3,72548,5.04,8165.51,66.39,Set_5-1,ILSO_6-58C,R3,Set_5,Pythium middletonii
ILSO_6-58C_R3,54270,3.77,6727.43,54.69,Set_5-1,ILSO_6-58C,R3,Set_5,Pythium middletonii
INSO_4-27_R1,96289,6.69,10055.46,81.75,Set_5-1,INSO_4-27,R1,Set_5,Pythium middletonii
INSO_4-27_R1,90547,6.29,10785.76,87.69,Set_5-1,INSO_4-27,R1,Set_5,Pythium middletonii
INSO_4-27_R1,146502,10.18,13958.48,113.48,Set_5-1,INSO_4-27,R1,Set_5,Pythium middletonii
INSO_4-27_R1,96945,6.74,11088.3,90.15,Set_5-1,INSO_4-27,R1,Set_5,Pythium middletonii
INSO_4-27_R1,124093,8.62,14769.55,120.08,Set_5-1,INSO_4-27,R1,Set_5,Pythium middletonii
INSO_4-27_R2,84755,5.89,11473.49,93.28,Set_5-1,INSO_4-27,R2,Set_5,Pythium middletonii
INSO_4-27_R2,151021,10.49,16523.88,134.34,Set_5-1,INSO_4-27,R2,Set_5,Pythium middletonii
INSO_4-27_R2,138151,9.6,17841,145.05,Set_5-1,INSO_4-27,R2,Set_5,Pythium middletonii
INSO_4-27_R2,59499,4.13,6357.78,51.69,Set_5-1,INSO_4-27,R2,Set_5,Pythium middletonii
INSO_4-27_R2,132298,9.19,15023.81,122.14,Set_5-1,INSO_4-27,R2,Set_5,Pythium middletonii
INSO_4-27_R3,72851,5.06,7695.95,62.57,Set_5-1,INSO_4-27,R3,Set_5,Pythium middletonii
INSO_4-27_R3,29088,2.02,3168.61,25.76,Set_5-1,INSO_4-27,R3,Set_5,Pythium middletonii
INSO_4-27_R3,87706,6.09,9859.53,80.16,Set_5-1,INSO_4-27,R3,Set_5,Pythium middletonii
INSO_4-27_R3,140927,9.79,13466.16,109.48,Set_5-1,INSO_4-27,R3,Set_5,Pythium middletonii
INSO_4-27_R3,72602,5.04,8340.4,67.81,Set_5-1,INSO_4-27,R3,Set_5,Pythium middletonii
KSSO_5-18_R1,13682,0.95,1293.58,10.52,Set_5-1,KSSO_5-18,R1,Set_5,Pythium tardicrescens
KSSO_5-18_R1,58233,4.05,6849.37,55.69,Set_5-1,KSSO_5-18,R1,Set_5,Pythium tardicrescens
KSSO_5-18_R1,0,0,0,0,Set_5-1,KSSO_5-18,R1,Set_5,Pythium tardicrescens
KSSO_5-18_R1,0,0,0,0,Set_5-1,KSSO_5-18,R1,Set_5,Pythium tardicrescens
KSSO_5-18_R1,0,0,0,0,Set_5-1,KSSO_5-18,R1,Set_5,Pythium tardicrescens
KSSO_5-18_R2,15156,1.05,1045.42,8.5,Set_5-1,KSSO_5-18,R2,Set_5,Pythium tardicrescens
KSSO_5-18_R2,0,0,0,0,Set_5-1,KSSO_5-18,R2,Set_5,Pythium tardicrescens
KSSO_5-18_R2,0,0,0,0,Set_5-1,KSSO_5-18,R2,Set_5,Pythium tardicrescens
KSSO_5-18_R2,0,0,0,0,Set_5-1,KSSO_5-18,R2,Set_5,Pythium tardicrescens
KSSO_5-18_R2,0,0,0,0,Set_5-1,KSSO_5-18,R2,Set_5,Pythium tardicrescens
