"","Species","Isolate","Set","Rep","area.r","length.r","Weight.per.root","Weight.per.plant","r_s"
"1749","Pythium sp. balticum","MISO_10-33","Set_6-1","R3",7.762,85.884,64,182,0.351648351648352
"1750","Pythium sp. balticum","MISO_10-33","Set_6-2","R1",5.7,72.1333333333333,70,182,0.384615384615385
"1751","Pythium sp. balticum","MISO_10-33","Set_6-2","R2",3.22833333333333,39.07,52,140,0.371428571428571
"1752","Pythium sp. balticum","MISO_10-33","Set_6-2","R3",3.98,48.9333333333333,78,198,0.393939393939394
"1753","Pythium sp. balticum","MISO_10-33","Set_6-3","R1",8.806,101.176,76,178,0.426966292134831
"1754","Pythium sp. balticum","MISO_10-33","Set_6-3","R2",6.512,82.362,68,140,0.485714285714286
"1755","Pythium sp. balticum","MISO_10-33","Set_6-3","R3",5.038,62.354,68,142,0.47887323943662
"1756","Pythium spinosum","AR_96.S.2.1.A","Set_7-1","R1",4.468,57.42,46,144,0.319444444444444
"1757","Pythium spinosum","AR_96.S.2.1.A","Set_7-1","R2",2.882,35.648,38,152,0.25
"1758","Pythium spinosum","AR_96.S.2.1.A","Set_7-1","R3",3.42,40.406,48,154,0.311688311688312
"1759","Pythium spinosum","AR_96.S.2.1.A","Set_7-2","R1",3.216,34.962,44,158,0.278481012658228
"1760","Pythium spinosum","AR_96.S.2.1.A","Set_7-2","R2",2.01,20.262,34,170,0.2
"1761","Pythium spinosum","AR_96.S.2.1.A","Set_7-2","R3",2.834,33.166,58,164,0.353658536585366
"1762","Pythium spinosum","AR_96.S.2.1.A","Set_7-3","R1",2.598,29.762,42,112,0.375
"1763","Pythium spinosum","AR_96.S.2.1.A","Set_7-3","R2",3.382,38.47,96,168,0.571428571428571
"1764","Pythium spinosum","AR_96.S.2.1.A","Set_7-3","R3",3.87,39.176,70,156,0.448717948717949
"1765","Pythium spinosum","INSO_3-43","Set_7-1","R1",5.392,74.97,46,166,0.27710843373494
"1766","Pythium spinosum","INSO_3-43","Set_7-1","R2",7.176,92.412,58,150,0.386666666666667
"1767","Pythium spinosum","INSO_3-43","Set_7-1","R3",5.17,75.698,54,190,0.284210526315789
"1768","Pythium spinosum","INSO_3-43","Set_7-2","R1",3.956,48.56,42,136,0.308823529411765
"1769","Pythium spinosum","INSO_3-43","Set_7-2","R2",6.578,75.332,72,174,0.413793103448276
"1770","Pythium spinosum","INSO_3-43","Set_7-2","R3",6.826,83.686,68,188,0.361702127659574
"1771","Pythium spinosum","INSO_3-43","Set_7-3","R1",12.362,150.774,108,186,0.580645161290323
"1772","Pythium spinosum","INSO_3-43","Set_7-3","R2",15.792,182.766,102,234,0.435897435897436
"1773","Pythium spinosum","INSO_3-43","Set_7-3","R3",12.058,151.046,86,160,0.5375
"1774","Pythium spinosum","INSO_4-40","Set_7-1","R1",4.978,70.736,46,142,0.323943661971831
"1775","Pythium spinosum","INSO_4-40","Set_7-1","R2",7.828,107.49,62,186,0.333333333333333
"1776","Pythium spinosum","INSO_4-40","Set_7-1","R3",5.18,79.192,64,164,0.390243902439024
"1777","Pythium spinosum","INSO_4-40","Set_7-2","R1",8.396,98.926,86,194,0.443298969072165
"1778","Pythium spinosum","INSO_4-40","Set_7-2","R2",6.552,78.192,64,170,0.376470588235294
"1779","Pythium spinosum","INSO_4-40","Set_7-2","R3",7.002,91.356,62,168,0.369047619047619
"1780","Pythium spinosum","INSO_4-40","Set_7-3","R1",11.936,151.364,80,194,0.412371134020619
"1781","Pythium spinosum","INSO_4-40","Set_7-3","R2",15.252,169.834,94,232,0.405172413793103
"1782","Pythium spinosum","INSO_4-40","Set_7-3","R3",11.232,129.274,104,204,0.509803921568627
"1783","Pythium sterilum","V-ILSO2_5-51","Set_2-1","R1",10.962,89.176,48,162,0.296296296296296
"1784","Pythium sterilum","V-ILSO2_5-51","Set_2-1","R2",8.316,67.65,42,150,0.28
"1785","Pythium sterilum","V-ILSO2_5-51","Set_2-1","R3",6.064,52.626,48,150,0.32
"1786","Pythium sterilum","V-ILSO2_5-51","Set_2-2","R1",3.88,52.816,28,138,0.202898550724638
"1787","Pythium sterilum","V-ILSO2_5-51","Set_2-2","R2",4.05666666666667,54.7933333333333,32,132,0.242424242424242
"1788","Pythium sterilum","V-ILSO2_5-51","Set_2-2","R3",7.446,84.338,48,176,0.272727272727273
"1789","Pythium sterilum","V-ILSO2_5-51","Set_2-3","R1",5.3475,63.2975,34,126,0.26984126984127
"1790","Pythium sterilum","V-ILSO2_5-51","Set_2-3","R2",4.828,60.55,46,162,0.283950617283951
"1791","Pythium sterilum","V-ILSO2_5-51","Set_2-3","R3",6.3,80.386,72,218,0.330275229357798
"1792","Pythium sylvaticum","INSO_1-10C","Set_1-1","R1",1.524,19.242,18,132,0.136363636363636
"1793","Pythium sylvaticum","INSO_1-10C","Set_1-1","R2",0.798,15.152,14,112,0.125
"1794","Pythium sylvaticum","INSO_1-10C","Set_1-1","R3",1.98,21.702,32,138,0.231884057971014
"1795","Pythium sylvaticum","INSO_1-10C","Set_1-2","R1",2.724,32.886,38,118,0.322033898305085
"1796","Pythium sylvaticum","INSO_1-10C","Set_1-2","R2",0.802,8.114,16,130,0.123076923076923
"1797","Pythium sylvaticum","INSO_1-10C","Set_1-2","R3",1.032,11.118,20,142,0.140845070422535
"1798","Pythium sylvaticum","INSO_1-10C","Set_1-3","R1",2.498,31.788,54,116,0.46551724137931
"1799","Pythium sylvaticum","INSO_1-10C","Set_1-3","R2",1.83,27.714,44,142,0.309859154929577
"1800","Pythium sylvaticum","INSO_1-10C","Set_1-3","R3",2.816,39.534,78,194,0.402061855670103
"1801","Pythium sylvaticum","NDSO_1-42","Set_1-1","R1",1.806,23.894,14,128,0.109375
"1802","Pythium sylvaticum","NDSO_1-42","Set_1-1","R2",1.626,23.942,22,150,0.146666666666667
"1803","Pythium sylvaticum","NDSO_1-42","Set_1-1","R3",0.864,13.65,14,138,0.101449275362319
"1804","Pythium sylvaticum","NDSO_1-42","Set_1-2","R1",1.24,12.962,22,160,0.1375
"1805","Pythium sylvaticum","NDSO_1-42","Set_1-2","R2",0.892,8.066,16,130,0.123076923076923
"1806","Pythium sylvaticum","NDSO_1-42","Set_1-2","R3",2.178,21.508,16,144,0.111111111111111
"1807","Pythium sylvaticum","NDSO_1-42","Set_1-3","R1",4.354,55.108,40,144,0.277777777777778
"1808","Pythium sylvaticum","NDSO_1-42","Set_1-3","R2",2.284,32.084,38,104,0.365384615384615
"1809","Pythium sylvaticum","NDSO_1-42","Set_1-3","R3",2.27,33.99,22,120,0.183333333333333
"1810","Pythium sylvaticum","NESO_2-13","Set_1-1","R1",1.538,18.422,22,122,0.180327868852459
"1811","Pythium sylvaticum","NESO_2-13","Set_1-1","R2",1.074,22.07,30,148,0.202702702702703
"1812","Pythium sylvaticum","NESO_2-13","Set_1-1","R3",1.332,16.536,16,118,0.135593220338983
"1813","Pythium sylvaticum","NESO_2-13","Set_1-2","R1",0.54,5.124,14,154,0.0909090909090909
"1814","Pythium sylvaticum","NESO_2-13","Set_1-2","R2",1.512,12.62,22,140,0.157142857142857
"1815","Pythium sylvaticum","NESO_2-13","Set_1-2","R3",1.662,18.708,22,162,0.135802469135802
"1816","Pythium sylvaticum","NESO_2-13","Set_1-3","R1",4.464,63.58,42,140,0.3
"1817","Pythium sylvaticum","NESO_2-13","Set_1-3","R2",5.996,83.816,54,170,0.317647058823529
"1818","Pythium sylvaticum","NESO_2-13","Set_1-3","R3",2.24,31.782,34,122,0.278688524590164
"1819","Pythium tardicrescens","KSSO_5-18","Set_5-1","R1",1,13.242,18,118,0.152542372881356
"1820","Pythium tardicrescens","KSSO_5-18","Set_5-1","R2",0.21,1.7,4,94,0.0425531914893617
"1821","Pythium tardicrescens","KSSO_5-18","Set_5-1","R3",2.226,26.242,18,106,0.169811320754717
"1822","Pythium tardicrescens","KSSO_5-18","Set_5-2","R1",0.404,3.922,4,70,0.0571428571428571
"1823","Pythium tardicrescens","KSSO_5-18","Set_5-2","R2",0.54,5.04,20,126,0.158730158730159
"1824","Pythium tardicrescens","KSSO_5-18","Set_5-2","R3",0.838,7.202,28,128,0.21875
"1825","Pythium tardicrescens","KSSO_5-18","Set_5-3","R1",0.804,7.472,16,118,0.135593220338983
"1826","Pythium tardicrescens","KSSO_5-18","Set_5-3","R2",2.04,19.748,38,168,0.226190476190476
"1827","Pythium tardicrescens","KSSO_5-18","Set_5-3","R3",1.24,11.292,38,132,0.287878787878788
"1828","Pythium tardicrescens","MICO_5-13","Set_5-1","R1",8.806,116.172,70,106,0.660377358490566
"1829","Pythium tardicrescens","MICO_5-13","Set_5-1","R2",8.688,106.246,64,146,0.438356164383562
"1830","Pythium tardicrescens","MICO_5-13","Set_5-1","R3",4.448,52.29,34,94,0.361702127659574
"1831","Pythium tardicrescens","MICO_5-13","Set_5-2","R1",4.206,56.544,32,132,0.242424242424242
"1832","Pythium tardicrescens","MICO_5-13","Set_5-2","R2",5.702,77.84,52,152,0.342105263157895
"1833","Pythium tardicrescens","MICO_5-13","Set_5-2","R3",6.668,88.212,46,142,0.323943661971831
"1834","Pythium tardicrescens","MICO_5-13","Set_5-3","R1",11.596,139.524,86,198,0.434343434343434
"1835","Pythium tardicrescens","MICO_5-13","Set_5-3","R2",9.788,119.464,50,152,0.328947368421053
"1836","Pythium tardicrescens","MICO_5-13","Set_5-3","R3",9.938,113.202,66,192,0.34375
"1837","Pythium tardicrescens","MICO_6-11","Set_5-1","R1",5.442,64.796,52,114,0.456140350877193
"1838","Pythium tardicrescens","MICO_6-11","Set_5-1","R2",4.364,49.37,66,110,0.6
"1839","Pythium tardicrescens","MICO_6-11","Set_5-1","R3",4.93,64.922,54,98,0.551020408163265
"1840","Pythium tardicrescens","MICO_6-11","Set_5-2","R1",7.784,100.524,54,182,0.296703296703297
"1841","Pythium tardicrescens","MICO_6-11","Set_5-2","R2",4.908,56.404,52,144,0.361111111111111
"1842","Pythium tardicrescens","MICO_6-11","Set_5-2","R3",5.75,69.224,48,130,0.369230769230769
"1843","Pythium tardicrescens","MICO_6-11","Set_5-3","R1",6.036,72.212,56,158,0.354430379746835
"1844","Pythium tardicrescens","MICO_6-11","Set_5-3","R2",4.334,48.626,52,168,0.30952380952381
"1845","Pythium tardicrescens","MICO_6-11","Set_5-3","R3",5.432,67.718,62,150,0.413333333333333
"1846","Pythium terrestris","C-IASO2_4-7","Set_3-1","R1",0.81,4.402,18,118,0.152542372881356
"1847","Pythium terrestris","C-IASO2_4-7","Set_3-1","R2",2.17,21.258,32,126,0.253968253968254
"1848","Pythium terrestris","C-IASO2_4-7","Set_3-1","R3",1.902,13.618,50,148,0.337837837837838
"1849","Pythium terrestris","C-IASO2_4-7","Set_3-2","R1",4.452,44.17,42,164,0.25609756097561
"1850","Pythium terrestris","C-IASO2_4-7","Set_3-2","R2",2.246,22.992,30,126,0.238095238095238
"1851","Pythium terrestris","C-IASO2_4-7","Set_3-2","R3",2.646,27.554,24,122,0.19672131147541
"1852","Pythium terrestris","C-IASO2_4-7","Set_3-3","R1",3.414,37.728,62,158,0.392405063291139
"1853","Pythium terrestris","C-IASO2_4-7","Set_3-3","R2",1.154,13.016,28,140,0.2
"1854","Pythium terrestris","C-IASO2_4-7","Set_3-3","R3",2.616,26.538,40,116,0.344827586206897
"1855","Pythium torulosum","C-MNSO2_2-21","Set_4-1","R1",7.462,90.724,74,184,0.402173913043478
"1856","Pythium torulosum","C-MNSO2_2-21","Set_4-1","R2",8.164,106.68,70,176,0.397727272727273
"1857","Pythium torulosum","C-MNSO2_2-21","Set_4-1","R3",8.296,95.068,108,204,0.529411764705882
"1858","Pythium torulosum","C-MNSO2_2-21","Set_4-2","R1",8.282,87.738,70,180,0.388888888888889
"1859","Pythium torulosum","C-MNSO2_2-21","Set_4-2","R2",9.202,120.256,64,174,0.367816091954023
"1860","Pythium torulosum","C-MNSO2_2-21","Set_4-2","R3",5.638,67.434,60,146,0.410958904109589
"1861","Pythium torulosum","C-MNSO2_2-21","Set_4-3","R1",3.438,41.222,52,160,0.325
"1862","Pythium torulosum","C-MNSO2_2-21","Set_4-3","R2",2.598,29.746,48,142,0.338028169014085
"1863","Pythium torulosum","C-MNSO2_2-21","Set_4-3","R3",6.896,85.354,64,182,0.351648351648352
"1864","Pythium torulosum","MISO_5-19h","Set_4-1","R1",4.932,71.012,88,178,0.49438202247191
"1865","Pythium torulosum","MISO_5-19h","Set_4-1","R2",5.962,50.678,66,168,0.392857142857143
"1866","Pythium torulosum","MISO_5-19h","Set_4-1","R3",6.602,56.946,40,144,0.277777777777778
"1867","Pythium torulosum","MISO_5-19h","Set_4-2","R1",6.0225,77.8675,48,104,0.461538461538462
"1868","Pythium torulosum","MISO_5-19h","Set_4-2","R2",6.056,79.192,56,126,0.444444444444444
"1869","Pythium torulosum","MISO_5-19h","Set_4-2","R3",5.808,85.268,56,140,0.4
"1870","Pythium torulosum","MISO_5-19h","Set_4-3","R1",3.758,44.072,56,146,0.383561643835616
"1871","Pythium torulosum","MISO_5-19h","Set_4-3","R2",4.266,50.156,72,198,0.363636363636364
"1872","Pythium torulosum","MISO_5-19h","Set_4-3","R3",3.556,41.234,72,186,0.387096774193548
"1873","Pythium torulosum","MISO_8-29_1","Set_4-1","R1",10.592,88.496,68,172,0.395348837209302
"1874","Pythium torulosum","MISO_8-29_1","Set_4-1","R2",11.09,87.678,78,200,0.39
"1875","Pythium torulosum","MISO_8-29_1","Set_4-1","R3",12.446,102.638,86,218,0.394495412844037
"1876","Pythium torulosum","MISO_8-29_1","Set_4-2","R1",8.222,105.49,72,170,0.423529411764706
"1877","Pythium torulosum","MISO_8-29_1","Set_4-2","R2",7.46,86.726,68,170,0.4
"1878","Pythium torulosum","MISO_8-29_1","Set_4-2","R3",9.426,112.54,104,200,0.52
"1879","Pythium torulosum","MISO_8-29_1","Set_4-3","R1",3.602,43.51,72,154,0.467532467532468
"1880","Pythium torulosum","MISO_8-29_1","Set_4-3","R2",3.158,43.368,54,144,0.375
"1881","Pythium torulosum","MISO_8-29_1","Set_4-3","R3",5.862,71.454,82,184,0.445652173913043
"1882","Pythium ultimum","C-ILSO2_3-25","Set_7-1","R1",0.392,3.786,10,118,0.0847457627118644
"1883","Pythium ultimum","C-ILSO2_3-25","Set_7-1","R2",0.22,1.042,2,76,0.0263157894736842
"1884","Pythium ultimum","C-ILSO2_3-25","Set_7-1","R3",0.216,1.786,10,126,0.0793650793650794
"1885","Pythium ultimum","C-ILSO2_3-25","Set_7-2","R1",0,0,0,80,0
"1886","Pythium ultimum","C-ILSO2_3-25","Set_7-2","R2",0,0,0,48,0
"1887","Pythium ultimum","C-ILSO2_3-25","Set_7-2","R3",0,0,0,46,0
"1888","Pythium ultimum","C-ILSO2_3-25","Set_7-3","R1",0,0,0,78,0
"1889","Pythium ultimum","C-ILSO2_3-25","Set_7-3","R2",0.41,3.202,22,110,0.2
"1890","Pythium ultimum","C-ILSO2_3-25","Set_7-3","R3",0.082,0.564,0,76,0
"1891","Pythium ultimum","C-KSSO2_3-8","Set_7-1","R1",0.128,0.58,2,102,0.0196078431372549
"1892","Pythium ultimum","C-KSSO2_3-8","Set_7-1","R2",0.446,2.02,4,116,0.0344827586206897
"1893","Pythium ultimum","C-KSSO2_3-8","Set_7-1","R3",0,0,0,66,0
"1894","Pythium ultimum","C-KSSO2_3-8","Set_7-2","R1",0.342,4.362,8,56,0.142857142857143
"1895","Pythium ultimum","C-KSSO2_3-8","Set_7-2","R2",0,0,0,28,0
"1896","Pythium ultimum","C-KSSO2_3-8","Set_7-2","R3",0,0,2,100,0.02
"1897","Pythium ultimum","C-KSSO2_3-8","Set_7-3","R1",0.1,0.36,0,56,0
"1898","Pythium ultimum","C-KSSO2_3-8","Set_7-3","R2",0,0,2,86,0.0232558139534884
"1899","Pythium ultimum","C-KSSO2_3-8","Set_7-3","R3",0.1,0.666,0,84,0
"1900","Pythium ultimum","C-MNSO2_1-20","Set_7-1","R1",0.39,2.896,16,102,0.156862745098039
"1901","Pythium ultimum","C-MNSO2_1-20","Set_7-1","R2",0.768,9.672,24,130,0.184615384615385
"1902","Pythium ultimum","C-MNSO2_1-20","Set_7-1","R3",0.196,1.266,10,86,0.116279069767442
"1903","Pythium ultimum","C-MNSO2_1-20","Set_7-2","R1",0.564,5.894,18,104,0.173076923076923
"1904","Pythium ultimum","C-MNSO2_1-20","Set_7-2","R2",0.196,1.042,6,82,0.0731707317073171
"1905","Pythium ultimum","C-MNSO2_1-20","Set_7-2","R3",0.122,0.534,0,98,0
"1906","Pythium ultimum","C-MNSO2_1-20","Set_7-3","R1",0.074,0.496,0,96,0
"1907","Pythium ultimum","C-MNSO2_1-20","Set_7-3","R2",0.17,1.14,2,78,0.0256410256410256
"1908","Pythium ultimum","C-MNSO2_1-20","Set_7-3","R3",0.03,0.238,0,94,0
"1909","Pythium ultimum var. sporangiiferum","ILSO_3-21A","Set_1-1","R1",0.308333333333333,2.58166666666667,2,132,0.0151515151515152
"1910","Pythium ultimum var. sporangiiferum","ILSO_3-21A","Set_1-1","R2",0,0,0,84,0
"1911","Pythium ultimum var. sporangiiferum","ILSO_3-21A","Set_1-1","R3",0,0,0,94,0
"1912","Pythium ultimum var. sporangiiferum","ILSO_3-21A","Set_1-2","R1",1.064,8.902,18,168,0.107142857142857
"1913","Pythium ultimum var. sporangiiferum","ILSO_3-21A","Set_1-2","R2",1.046,8.692,16.4,150,0.109333333333333
"1914","Pythium ultimum var. sporangiiferum","ILSO_3-21A","Set_1-2","R3",0.472,3.588,4,132,0.0303030303030303
"1915","Pythium ultimum var. sporangiiferum","ILSO_3-21A","Set_1-3","R1",0.258,1.858,4,122,0.0327868852459016
"1916","Pythium ultimum var. sporangiiferum","ILSO_3-21A","Set_1-3","R2",1.902,20.778,28,138,0.202898550724638
"1917","Pythium ultimum var. sporangiiferum","ILSO_3-21A","Set_1-3","R3",0.086,0.774,8,132,0.0606060606060606
"1918","Pythium ultimum var. sporangiiferum","INSO_5-50","Set_1-1","R1",0.624,9.212,12,136,0.0882352941176471
"1919","Pythium ultimum var. sporangiiferum","INSO_5-50","Set_1-1","R2",0.462,4.488,12,102,0.117647058823529
"1920","Pythium ultimum var. sporangiiferum","INSO_5-50","Set_1-1","R3",0.52,5.428,8,130,0.0615384615384615
"1921","Pythium ultimum var. sporangiiferum","INSO_5-50","Set_1-2","R1",4.662,63.316,46,140,0.328571428571429
"1922","Pythium ultimum var. sporangiiferum","INSO_5-50","Set_1-2","R2",1.826,24.584,30,146,0.205479452054795
"1923","Pythium ultimum var. sporangiiferum","INSO_5-50","Set_1-2","R3",4.148,56.044,24,150,0.16
"1924","Pythium ultimum var. sporangiiferum","INSO_5-50","Set_1-3","R1",1.646,11.774,30,144,0.208333333333333
"1925","Pythium ultimum var. sporangiiferum","INSO_5-50","Set_1-3","R2",2.272,25.92,36,108,0.333333333333333
"1926","Pythium ultimum var. sporangiiferum","INSO_5-50","Set_1-3","R3",2.778,26.46,30,142,0.211267605633803
"1927","Pythium ultimum var. sporangiiferum","KSSO_6-30","Set_1-1","R1",1.27,15.326,22,146,0.150684931506849
"1928","Pythium ultimum var. sporangiiferum","KSSO_6-30","Set_1-1","R2",0.724,9.46,18,130,0.138461538461538
"1929","Pythium ultimum var. sporangiiferum","KSSO_6-30","Set_1-1","R3",0.032,0.528,2,144,0.0138888888888889
"1930","Pythium ultimum var. sporangiiferum","KSSO_6-30","Set_1-2","R1",1.06,8.874,30,144,0.208333333333333
"1931","Pythium ultimum var. sporangiiferum","KSSO_6-30","Set_1-2","R2",0.752,5.236,20,162,0.123456790123457
"1932","Pythium ultimum var. sporangiiferum","KSSO_6-30","Set_1-2","R3",1.332,13.75,24,154,0.155844155844156
"1933","Pythium ultimum var. sporangiiferum","KSSO_6-30","Set_1-3","R1",2.27666666666667,25.4983333333333,28,140,0.2
"1934","Pythium ultimum var. sporangiiferum","KSSO_6-30","Set_1-3","R2",3.418,42.188,42,166,0.253012048192771
"1935","Pythium ultimum var. sporangiiferum","KSSO_6-30","Set_1-3","R3",1.148,15.044,24,132,0.181818181818182
"1936","Pythium ultimum var. ultimum","ILSO_4-52C","Set_1-1","R1",0.075,0.751666666666667,4,150,0.0266666666666667
"1937","Pythium ultimum var. ultimum","ILSO_4-52C","Set_1-1","R2",0.231666666666667,3.80666666666667,6,144,0.0416666666666667
"1938","Pythium ultimum var. ultimum","ILSO_4-52C","Set_1-1","R3",0,0,0.9,118,0.0076271186440678
"1939","Pythium ultimum var. ultimum","ILSO_4-52C","Set_1-2","R1",0.526,3.462,6,132,0.0454545454545455
"1940","Pythium ultimum var. ultimum","ILSO_4-52C","Set_1-2","R2",0.576,3.606,8,128,0.0625
"1941","Pythium ultimum var. ultimum","ILSO_4-52C","Set_1-2","R3",0.79,5.26,12,132,0.0909090909090909
"1942","Pythium ultimum var. ultimum","ILSO_4-52C","Set_1-3","R1",0.79,6.46,10,90,0.111111111111111
"1943","Pythium ultimum var. ultimum","ILSO_4-52C","Set_1-3","R2",1.052,10.464,22,140,0.157142857142857
"1944","Pythium ultimum var. ultimum","ILSO_4-52C","Set_1-3","R3",0.688,5.04,16,140,0.114285714285714
"1945","Pythium ultimum var. ultimum","MISO_8-10","Set_1-1","R1",0.402,3.434,2,92,0.0217391304347826
"1946","Pythium ultimum var. ultimum","MISO_8-10","Set_1-1","R2",0.7,7.37,6,80,0.075
"1947","Pythium ultimum var. ultimum","MISO_8-10","Set_1-1","R3",0,0,0,64,0
"1948","Pythium ultimum var. ultimum","MISO_8-10","Set_1-2","R1",0.218,1.38,6,120,0.05
"1949","Pythium ultimum var. ultimum","MISO_8-10","Set_1-2","R2",0.478,3.212,6,134,0.0447761194029851
"1950","Pythium ultimum var. ultimum","MISO_8-10","Set_1-2","R3",0.826,4.338,8,132,0.0606060606060606
"1951","Pythium ultimum var. ultimum","MISO_8-10","Set_1-3","R1",0.094,0.902,2,138,0.0144927536231884
"1952","Pythium ultimum var. ultimum","MISO_8-10","Set_1-3","R2",0.172,1.546,10,110,0.0909090909090909
"1953","Pythium ultimum var. ultimum","MISO_8-10","Set_1-3","R3",0,0,0,96,0
"1954","Pythium ultimum var. ultimum","WISO_4-13","Set_1-1","R1",0.86,8.544,22,124,0.17741935483871
"1955","Pythium ultimum var. ultimum","WISO_4-13","Set_1-1","R2",0.858,9.672,12,130,0.0923076923076923
"1956","Pythium ultimum var. ultimum","WISO_4-13","Set_1-1","R3",0.97,15.236,18,128,0.140625
"1957","Pythium ultimum var. ultimum","WISO_4-13","Set_1-2","R1",0.266,1.346,8,104,0.0769230769230769
"1958","Pythium ultimum var. ultimum","WISO_4-13","Set_1-2","R2",0,0,0,92,0
"1959","Pythium ultimum var. ultimum","WISO_4-13","Set_1-2","R3",0,0,2,108,0.0185185185185185
"1960","Pythium ultimum var. ultimum","WISO_4-13","Set_1-3","R1",0.976,6.692,18,118,0.152542372881356
"1961","Pythium ultimum var. ultimum","WISO_4-13","Set_1-3","R2",0.946,7.726,12,114,0.105263157894737
"1962","Pythium ultimum var. ultimum","WISO_4-13","Set_1-3","R3",0.502,3.896,6,102,0.0588235294117647
"1963","Pythium vanterpoolii","C-MISO2_5-21","Set_3-1","R1",7.054,62.608,48,142,0.338028169014085
"1964","Pythium vanterpoolii","C-MISO2_5-21","Set_3-1","R2",7.842,70.746,46,108,0.425925925925926
"1965","Pythium vanterpoolii","C-MISO2_5-21","Set_3-1","R3",4.896,61.296,48,142,0.338028169014085
"1966","Pythium vanterpoolii","C-MISO2_5-21","Set_3-2","R1",5.134,48.772,32,132,0.242424242424242
"1967","Pythium vanterpoolii","C-MISO2_5-21","Set_3-2","R2",5.656,53.12,38,176,0.215909090909091
"1968","Pythium vanterpoolii","C-MISO2_5-21","Set_3-2","R3",6.934,67.722,30,142,0.211267605633803
